id_cliente,ano_nascimento,nivel_educacao,estado_civil,salario_anual_dolar,criancas_ate_dez_anos,criancas_mais_dez_anos,data_entrada,resposta_campanha,transacoes(frequencia),ultima_compra,total_compra(monetario),total_vinho,total_frutas,total_carnes,total_peixes,total_doces,total_outros,idade,faixa_etária,total_filhos,media_compras,mediana_compras,recencia,score_frequencia,quintil_frequencia,score_recencia,quintil_recencia,score_monetario,quintil_monetario,classificacao_cliente
10150,1961,Grado o superior,Soltero,86429,0,0,2021-11-21,1,14,2022-12-09,"$1.449,00","$464,00","$28,00","$873,00","$29,00","$18,00","$37,00",63,Adulto,0,"$241,50","$33,00",1218,4,Q4,5,Q1,5,Q5,CAMPEÕES
1968,1971,Grado o superior,Viuda/Viudo,45684,1,0,2021-12-02,0,3,2022-08-31,"$28,00","$5,00","$1,00","$5,00","$10,00","$0,00","$7,00",53,Adulto,1,"$4,67","$5,00",1318,1,Q1,3,Q1,1,Q1,LEALDADE POTENCIAL
6534,1974,Grado o superior,Unión de hecho,47889,1,0,2022-01-04,0,5,2022-12-08,"$67,00","$29,00","$0,00","$29,00","$0,00","$5,00","$4,00",50,Adulto,1,"$11,17","$4,50",1219,2,Q1,5,Q1,2,Q2,LEALDADE POTENCIAL
9485,1986,Posgrado,Casado,45921,0,0,2022-03-10,0,8,2022-11-03,"$199,00","$102,00","$9,00","$49,00","$24,00","$3,00","$12,00",38,Adulto,0,"$33,17","$18,00",1254,3,Q3,4,Q1,3,Q3,CLIENTES FIEIS
7053,1966,Posgrado,Soltero,78420,0,0,2021-06-29,0,11,2022-12-18,"$1.453,00","$604,00","$28,00","$674,00","$91,00","$28,00","$28,00",58,Adulto,0,"$242,17","$59,50",1209,4,Q3,5,Q1,5,Q5,CAMPEÕES
4654,1992,Grado o superior,Unión de hecho,75114,0,0,2021-11-07,0,8,2022-07-04,"$1.253,00","$571,00","$12,00","$523,00","$63,00","$60,00","$24,00",32,Adulto,0,"$208,83","$61,50",1376,3,Q3,2,Q1,5,Q5,CLIENTES FIEIS
9760,1963,Posgrado,Viuda/Viudo,52278,0,1,2021-01-25,1,20,2022-08-25,"$1.198,00","$953,00","$0,00","$71,00","$0,00","$0,00","$174,00",61,Adulto,1,"$199,67","$35,50",1324,5,Q5,3,Q1,5,Q5,CLIENTES FIEIS
1048,1972,Posgrado,Casado,35641,1,0,2021-07-14,1,7,2022-08-20,"$178,00","$63,00","$3,00","$67,00","$8,00","$9,00","$28,00",52,Adulto,1,"$29,67","$18,50",1329,3,Q2,3,Q1,2,Q2,LEALDADE POTENCIAL
10619,1994,Grado o superior,Soltero,95529,0,0,2020-12-03,1,14,2021-12-02,"$1.990,00","$770,00","$29,00","$890,00","$250,00","$27,00","$24,00",30,Adulto,0,"$331,67","$139,50",1590,4,Q4,1,Q1,5,Q5,EM RISCO
9308,1954,Grado o superior,Casado,62820,0,0,2021-05-11,0,9,2022-07-03,"$976,00","$398,00","$61,00","$265,00","$138,00","$61,00","$53,00",70,Idoso,0,"$162,67","$99,50",1377,3,Q3,2,Q1,4,Q4,CLIENTES FIEIS
10505,1960,Posgrado,Unión de hecho,73113,0,0,2021-12-26,0,10,2022-12-13,"$1.001,00","$741,00","$19,00","$154,00","$50,00","$9,00","$28,00",64,Adulto,0,"$166,83","$39,00",1214,3,Q3,5,Q1,4,Q4,CLIENTES FIEIS
8362,1982,Posgrado,Casado,84169,0,0,2021-08-07,1,13,2022-07-18,"$1.919,00","$1.478,00","$19,00","$403,00","$0,00","$19,00","$0,00",42,Adulto,0,"$319,83","$19,00",1362,4,Q4,3,Q1,5,Q5,CLIENTES FIEIS
2625,1954,Secundaria,Soltero,42607,0,1,2021-11-17,0,10,2022-12-17,"$350,00","$156,00","$29,00","$56,00","$30,00","$32,00","$47,00",70,Idoso,1,"$58,33","$39,50",1210,3,Q3,5,Q1,3,Q3,CLIENTES FIEIS
4637,1954,Posgrado,Soltero,74637,0,0,2021-05-18,0,15,2022-07-30,"$1.650,00","$960,00","$64,00","$464,00","$146,00","$0,00","$16,00",70,Idoso,0,"$275,00","$105,00",1350,5,Q4,3,Q1,5,Q5,CLIENTES FIEIS
9972,1955,Posgrado,Unión de hecho,46015,1,1,2022-04-13,0,4,2022-09-20,"$46,00","$38,00","$0,00","$2,00","$0,00","$0,00","$6,00",69,Idoso,2,"$7,67","$1,00",1298,1,Q1,3,Q1,1,Q1,LEALDADE POTENCIAL
4483,1993,Grado o superior,Soltero,72354,0,0,2021-04-17,0,8,2022-04-20,"$1.228,00","$315,00","$26,00","$473,00","$220,00","$12,00","$182,00",31,Adulto,0,"$204,67","$201,00",1451,3,Q3,2,Q1,5,Q5,CLIENTES FIEIS
4487,1969,Posgrado,Soltero,39858,1,0,2021-01-24,1,6,2022-06-12,"$95,00","$15,00","$20,00","$25,00","$2,00","$7,00","$26,00",55,Adulto,1,"$15,83","$17,50",1398,2,Q2,2,Q1,2,Q2,PRECISAM DE ATENÇÃO
4988,1948,Posgrado,Casado,34469,1,1,2022-05-04,0,5,2022-12-28,"$62,00","$19,00","$6,00","$20,00","$0,00","$5,00","$12,00",76,Idoso,2,"$10,33","$9,00",1199,2,Q1,5,Q1,2,Q2,LEALDADE POTENCIAL
8931,1986,Grado o superior,Unión de hecho,83033,1,0,2022-05-18,0,21,2022-12-18,"$1.761,00","$812,00","$99,00","$431,00","$237,00","$149,00","$33,00",38,Adulto,1,"$293,50","$193,00",1209,5,Q5,5,Q1,5,Q5,CAMPEÕES
5871,1979,Posgrado,Unión de hecho,24401,0,0,2020-08-31,0,12,2022-09-06,"$467,00","$73,00","$28,00","$217,00","$10,00","$24,00","$115,00",45,Adulto,0,"$77,83","$50,50",1312,4,Q4,3,Q1,3,Q3,CLIENTES FIEIS
2008,1978,Grado o superior,Casado,77583,0,0,2022-02-10,0,13,2022-12-17,"$1.149,00","$372,00","$23,00","$384,00","$250,00","$12,00","$108,00",46,Adulto,0,"$191,50","$179,00",1210,4,Q4,5,Q1,4,Q4,CAMPEÕES
3139,1982,Secundaria,Soltero,74116,0,0,2021-12-30,0,14,2022-11-12,"$2.052,00","$871,00","$111,00","$704,00","$145,00","$55,00","$166,00",42,Adulto,0,"$342,00","$155,50",1245,4,Q4,4,Q1,5,Q5,CAMPEÕES
10037,1993,Grado o superior,Soltero,74293,0,0,2022-05-04,0,11,2022-12-04,"$1.127,00","$375,00","$152,00","$335,00","$93,00","$91,00","$81,00",31,Adulto,0,"$187,83","$122,50",1223,4,Q3,5,Q1,4,Q4,CAMPEÕES
10673,1976,Posgrado,Casado,68397,0,1,2021-11-17,0,11,2022-11-24,"$1.416,00","$760,00","$80,00","$466,00","$17,00","$13,00","$80,00",48,Adulto,1,"$236,00","$80,00",1233,4,Q3,5,Q1,5,Q5,CAMPEÕES
5303,1974,Posgrado,Unión de hecho,79632,0,0,2022-04-08,0,15,2022-12-17,"$1.113,00","$471,00","$0,00","$510,00","$99,00","$21,00","$12,00",50,Adulto,0,"$185,50","$60,00",1210,5,Q4,5,Q1,4,Q4,CAMPEÕES
538,1989,Grado o superior,Soltero,46107,1,0,2022-02-10,0,5,2022-07-09,"$125,00","$31,00","$9,00","$27,00","$16,00","$9,00","$33,00",35,Adulto,1,"$20,83","$21,50",1371,2,Q1,2,Q1,2,Q2,PRECISAM DE ATENÇÃO
7922,1951,Posgrado,Soltero,64950,0,1,2020-08-12,0,21,2022-05-29,"$966,00","$819,00","$0,00","$72,00","$12,00","$0,00","$63,00",73,Idoso,1,"$161,00","$37,50",1412,5,Q5,2,Q1,4,Q4,CLIENTES FIEIS
5692,1989,Secundaria,Casado,25443,1,0,2020-12-22,0,4,2021-10-29,"$32,00","$1,00","$4,00","$3,00","$8,00","$9,00","$7,00",35,Adulto,1,"$5,33","$5,50",1624,1,Q1,1,Q1,1,Q1,HIBERNANDO
4843,1952,Grado o superior,Soltero,75127,0,0,2022-05-22,0,7,2022-12-25,"$833,00","$203,00","$35,00","$305,00","$46,00","$17,00","$227,00",72,Idoso,0,"$138,83","$124,50",1202,3,Q2,5,Q1,4,Q4,CLIENTES FIEIS
6383,1971,Posgrado,Unión de hecho,32892,1,0,2022-05-25,0,6,2022-11-11,"$46,00","$26,00","$0,00","$15,00","$2,00","$1,00","$2,00",53,Adulto,1,"$7,67","$2,00",1246,2,Q2,4,Q1,1,Q1,LEALDADE POTENCIAL
1628,1971,Grado o superior,Unión de hecho,71796,0,0,2021-10-24,0,13,2022-07-31,"$960,00","$354,00","$21,00","$311,00","$167,00","$75,00","$32,00",53,Adulto,0,"$160,00","$121,00",1349,4,Q4,3,Q1,4,Q4,CLIENTES FIEIS
1204,1970,Posgrado,Casado,67536,0,1,2021-05-22,0,22,2022-10-23,"$1.829,00","$1.253,00","$0,00","$447,00","$23,00","$71,00","$35,00",54,Adulto,1,"$304,83","$53,00",1265,5,Q5,4,Q1,5,Q5,CAMPEÕES
3673,1971,Grado o superior,Soltero,55239,0,1,2021-07-14,0,18,2022-09-18,"$779,00","$371,00","$17,00","$238,00","$23,00","$24,00","$106,00",53,Adulto,1,"$129,83","$65,00",1300,5,Q5,3,Q1,4,Q4,CLIENTES FIEIS
760,1975,Posgrado,Divorciado,60554,1,0,2021-08-09,0,17,2022-07-27,"$811,00","$588,00","$7,00","$76,00","$110,00","$15,00","$15,00",49,Adulto,1,"$135,17","$45,50",1353,5,Q5,3,Q1,4,Q4,CLIENTES FIEIS
8957,1952,Secundaria,Soltero,64831,1,1,2021-06-10,0,11,2022-05-28,"$1.120,00","$480,00","$86,00","$249,00","$75,00","$86,00","$144,00",72,Idoso,2,"$186,67","$115,00",1413,4,Q3,2,Q1,4,Q4,CLIENTES FIEIS
4128,1962,Posgrado,Unión de hecho,56067,0,1,2021-07-20,0,14,2022-10-02,"$725,00","$517,00","$12,00","$54,00","$16,00","$6,00","$120,00",62,Adulto,1,"$120,83","$35,00",1286,4,Q4,4,Q1,4,Q4,CAMPEÕES
6810,1983,Grado o superior,Divorciado,82025,0,0,2021-05-28,1,9,2022-04-12,"$1.187,00","$267,00","$98,00","$606,00","$48,00","$70,00","$98,00",41,Adulto,0,"$197,83","$98,00",1459,3,Q3,2,Q1,5,Q5,CLIENTES FIEIS
5386,1953,Grado o superior,Unión de hecho,94384,0,0,2021-03-04,1,10,2022-11-21,"$2.302,00","$1.111,00","$24,00","$790,00","$160,00","$45,00","$172,00",71,Idoso,0,"$383,67","$166,00",1236,3,Q3,4,Q1,5,Q5,CAMPEÕES
8700,1986,Secundaria,Soltero,14906,0,0,2020-12-22,0,5,2021-08-24,"$66,00","$7,00","$7,00","$14,00","$7,00","$16,00","$15,00",38,Adulto,0,"$11,00","$10,50",1690,2,Q1,1,Q1,2,Q2,EM RISCO
3202,1987,Posgrado,Casado,51563,0,0,2020-10-01,0,14,2022-01-01,"$1.250,00","$1.166,00","$0,00","$48,00","$0,00","$0,00","$36,00",37,Adulto,0,"$208,33","$18,00",1560,4,Q4,1,Q1,5,Q5,EM RISCO
1328,1982,Secundaria,Casado,57937,0,1,2022-02-16,0,13,2022-12-25,"$683,00","$261,00","$42,00","$144,00","$55,00","$48,00","$133,00",42,Adulto,1,"$113,83","$94,00",1202,4,Q4,5,Q1,4,Q4,CAMPEÕES
8405,1979,Grado o superior,Divorciado,68274,1,1,2021-09-30,0,9,2022-08-10,"$305,00","$135,00","$25,00","$51,00","$23,00","$25,00","$46,00",45,Adulto,2,"$50,83","$35,50",1339,3,Q3,3,Q1,3,Q3,CLIENTES FIEIS
6515,1977,Grado o superior,Unión de hecho,39771,1,0,2021-12-06,0,5,2022-12-09,"$50,00","$6,00","$2,00","$18,00","$2,00","$8,00","$14,00",47,Adulto,1,"$8,33","$7,00",1218,2,Q1,5,Q1,1,Q1,LEALDADE POTENCIAL
2882,1975,Secundaria,Divorciado,67893,0,1,2020-10-01,0,12,2022-10-19,"$995,00","$711,00","$28,00","$142,00","$49,00","$18,00","$47,00",49,Adulto,1,"$165,83","$48,00",1269,4,Q4,4,Q1,4,Q4,CAMPEÕES
7574,1979,Posgrado,Unión de hecho,27922,1,0,2022-05-10,0,5,2022-12-26,"$41,00","$11,00","$0,00","$13,00","$2,00","$4,00","$11,00",45,Adulto,1,"$6,83","$7,50",1201,2,Q1,5,Q1,1,Q1,LEALDADE POTENCIAL
6387,1976,Posgrado,Unión de hecho,52190,1,1,2022-05-08,0,5,2022-11-19,"$77,00","$42,00","$0,00","$17,00","$0,00","$0,00","$18,00",48,Adulto,2,"$12,83","$8,50",1238,2,Q1,4,Q1,2,Q2,LEALDADE POTENCIAL
5320,1973,Posgrado,Divorciado,44051,1,1,2021-01-29,1,7,2022-11-11,"$171,00","$79,00","$7,00","$58,00","$6,00","$3,00","$18,00",51,Adulto,2,"$28,50","$12,50",1246,3,Q2,4,Q1,2,Q2,LEALDADE POTENCIAL
5048,1971,Posgrado,Soltero,42767,2,0,2021-05-11,0,5,2022-02-03,"$131,00","$20,00","$6,00","$43,00","$19,00","$5,00","$38,00",53,Adulto,2,"$21,83","$19,50",1527,2,Q1,1,Q1,2,Q2,EM RISCO
8146,1976,Posgrado,Unión de hecho,46106,1,1,2022-05-11,0,3,2022-12-23,"$54,00","$30,00","$0,00","$8,00","$2,00","$0,00","$14,00",48,Adulto,2,"$9,00","$5,00",1204,1,Q1,5,Q1,1,Q1,LEALDADE POTENCIAL
10031,1976,Posgrado,Casado,16927,1,1,2021-02-10,0,7,2021-12-06,"$53,00","$20,00","$2,00","$23,00","$3,00","$1,00","$4,00",48,Adulto,2,"$8,83","$3,50",1586,3,Q2,1,Q1,1,Q1,EM RISCO
5748,1965,Grado o superior,Casado,59754,0,1,2020-12-01,1,11,2022-11-17,"$475,00","$115,00","$27,00","$44,00","$4,00","$146,00","$139,00",59,Adulto,1,"$79,17","$79,50",1240,4,Q3,4,Q1,3,Q3,CLIENTES FIEIS
2134,1952,Grado o superior,Soltero,53700,0,1,2020-08-17,0,13,2022-01-25,"$694,00","$263,00","$5,00","$233,00","$69,00","$41,00","$83,00",72,Idoso,1,"$115,67","$76,00",1536,4,Q4,1,Q1,4,Q4,EM RISCO
1523,1973,Grado o superior,Casado,59041,1,1,2022-05-07,0,6,2022-12-30,"$96,00","$69,00","$2,00","$15,00","$2,00","$2,00","$6,00",51,Adulto,2,"$16,00","$4,00",1197,2,Q2,5,Q1,2,Q2,LEALDADE POTENCIAL
9665,1957,Posgrado,Divorciado,54237,0,1,2021-04-27,0,10,2022-03-11,"$361,00","$267,00","$3,00","$30,00","$4,00","$0,00","$57,00",67,Idoso,1,"$60,17","$17,00",1491,3,Q3,1,Q1,3,Q3,EM RISCO
4640,1967,Grado o superior,Divorciado,70647,0,1,2020-09-21,0,17,2022-08-06,"$1.079,00","$561,00","$85,00","$171,00","$25,00","$123,00","$114,00",57,Adulto,1,"$179,83","$118,50",1343,5,Q5,3,Q1,4,Q4,CLIENTES FIEIS
3635,1962,Posgrado,Soltero,52597,0,1,2022-05-07,0,14,2022-12-29,"$578,00","$492,00","$0,00","$37,00","$7,00","$0,00","$42,00",62,Adulto,1,"$96,33","$22,00",1198,4,Q4,5,Q1,3,Q3,CLIENTES FIEIS
3547,1969,Posgrado,Unión de hecho,41021,1,0,2020-12-30,1,5,2022-01-17,"$64,00","$14,00","$7,00","$9,00","$6,00","$16,00","$12,00",55,Adulto,1,"$10,67","$10,50",1544,2,Q1,1,Q1,2,Q2,EM RISCO
2456,1975,Posgrado,Casado,40233,0,1,2021-10-14,0,7,2022-08-26,"$149,00","$80,00","$4,00","$46,00","$0,00","$17,00","$2,00",49,Adulto,1,"$24,83","$10,50",1323,3,Q2,3,Q1,2,Q2,LEALDADE POTENCIAL
5633,1980,Grado o superior,Casado,50183,1,1,2022-06-25,0,9,2022-12-13,"$231,00","$97,00","$12,00","$84,00","$13,00","$10,00","$15,00",44,Adulto,2,"$38,50","$14,00",1214,3,Q3,5,Q1,3,Q3,CLIENTES FIEIS
7801,1959,Grado o superior,Unión de hecho,54753,0,1,2021-09-12,0,16,2022-11-20,"$728,00","$197,00","$107,00","$227,00","$7,00","$59,00","$131,00",65,Idoso,1,"$121,33","$119,00",1237,5,Q5,4,Q1,4,Q4,CAMPEÕES
10489,1973,Grado o superior,Casado,92955,0,0,2021-08-19,1,15,2022-07-20,"$1.778,00","$693,00","$21,00","$925,00","$31,00","$24,00","$84,00",51,Adulto,0,"$296,33","$57,50",1360,5,Q4,3,Q1,5,Q5,CLIENTES FIEIS
7011,1973,Grado o superior,Casado,33471,1,0,2020-10-12,0,7,2022-09-04,"$93,00","$43,00","$2,00","$27,00","$0,00","$9,00","$12,00",51,Adulto,1,"$15,50","$10,50",1314,3,Q2,3,Q1,2,Q2,LEALDADE POTENCIAL
2620,1974,Posgrado,Casado,34596,1,0,2021-04-13,1,3,2021-04-24,"$23,00","$14,00","$0,00","$2,00","$0,00","$0,00","$7,00",50,Adulto,1,"$3,83","$1,00",1812,1,Q1,1,Q1,1,Q1,HIBERNANDO
3933,1980,Grado o superior,Unión de hecho,44010,1,0,2020-10-13,0,16,2022-09-12,"$662,00","$186,00","$36,00","$234,00","$86,00","$72,00","$48,00",44,Adulto,1,"$110,33","$79,00",1306,5,Q5,3,Q1,4,Q4,CLIENTES FIEIS
10981,1988,Grado o superior,Casado,84219,0,0,2022-02-02,0,13,2022-11-23,"$1.198,00","$434,00","$137,00","$400,00","$45,00","$137,00","$45,00",36,Adulto,0,"$199,67","$137,00",1234,4,Q4,5,Q1,5,Q5,CAMPEÕES
1734,1968,Posgrado,Unión de hecho,40706,2,1,2021-01-17,0,7,2022-02-08,"$81,00","$59,00","$0,00","$11,00","$4,00","$2,00","$5,00",56,Adulto,3,"$13,50","$4,50",1522,3,Q2,1,Q1,2,Q2,EM RISCO
10995,1988,Secundaria,Casado,15716,1,0,2020-11-12,0,7,2022-04-11,"$92,00","$16,00","$5,00","$30,00","$8,00","$7,00","$26,00",36,Adulto,1,"$15,33","$12,00",1460,3,Q2,2,Q1,2,Q2,PRECISAM DE ATENÇÃO
6357,1959,Secundaria,Divorciado,59052,0,1,2021-11-17,0,14,2022-11-17,"$491,00","$230,00","$35,00","$75,00","$63,00","$57,00","$31,00",65,Idoso,1,"$81,83","$60,00",1240,4,Q4,4,Q1,3,Q3,CLIENTES FIEIS
9209,1971,Posgrado,Unión de hecho,80573,0,0,2020-10-14,0,17,2021-10-29,"$1.564,00","$829,00","$138,00","$430,00","$60,00","$92,00","$15,00",53,Adulto,0,"$260,67","$115,00",1624,5,Q5,1,Q1,5,Q5,EM RISCO
10286,1962,Grado o superior,Casado,83715,0,0,2022-02-03,0,15,2022-12-08,"$926,00","$318,00","$8,00","$407,00","$150,00","$35,00","$8,00",62,Adulto,0,"$154,33","$92,50",1219,5,Q4,5,Q1,4,Q4,CAMPEÕES
2611,1959,Posgrado,Unión de hecho,82576,0,0,2020-08-01,0,14,2022-05-10,"$1.910,00","$1.206,00","$55,00","$445,00","$168,00","$18,00","$18,00",65,Idoso,0,"$318,33","$111,50",1431,4,Q4,2,Q1,5,Q5,CLIENTES FIEIS
1600,1965,Posgrado,Casado,56962,2,1,2021-10-11,0,11,2022-08-31,"$411,00","$292,00","$3,00","$77,00","$10,00","$3,00","$26,00",59,Adulto,3,"$68,50","$18,00",1318,4,Q3,3,Q1,3,Q3,CLIENTES FIEIS
3308,1952,Grado o superior,Casado,35704,1,1,2022-01-03,0,6,2022-10-24,"$94,00","$30,00","$9,00","$12,00","$2,00","$11,00","$30,00",72,Idoso,2,"$15,67","$11,50",1264,2,Q2,4,Q1,2,Q2,LEALDADE POTENCIAL
5407,1954,Grado o superior,Unión de hecho,53103,0,1,2021-09-12,0,17,2022-08-03,"$1.085,00","$729,00","$17,00","$133,00","$11,00","$0,00","$195,00",70,Idoso,1,"$180,83","$75,00",1346,5,Q5,3,Q1,4,Q4,CLIENTES FIEIS
2166,1960,Secundaria,Viuda/Viudo,46779,1,1,2021-07-12,0,2,2021-08-14,"$23,00","$12,00","$1,00","$3,00","$0,00","$0,00","$7,00",64,Adulto,2,"$3,83","$2,00",1700,1,Q1,1,Q1,1,Q1,HIBERNANDO
6634,1979,Posgrado,Divorciado,33462,1,0,2021-08-07,0,5,2022-06-05,"$54,00","$22,00","$3,00","$18,00","$0,00","$0,00","$11,00",45,Adulto,1,"$9,00","$7,00",1405,2,Q1,2,Q1,1,Q1,PRESTER A HIBERNAR
3056,1978,Grado o superior,Divorciado,63693,0,1,2021-10-14,0,20,2022-10-14,"$1.150,00","$587,00","$43,00","$337,00","$42,00","$87,00","$54,00",46,Adulto,1,"$191,67","$70,50",1274,5,Q5,4,Q1,4,Q4,CAMPEÕES
5718,1950,Grado o superior,Casado,80763,0,0,2021-08-15,1,11,2022-11-11,"$1.415,00","$674,00","$168,00","$108,00","$192,00","$42,00","$231,00",74,Idoso,0,"$235,83","$180,00",1246,4,Q3,4,Q1,5,Q5,CAMPEÕES
6872,1974,Posgrado,Casado,65352,0,1,2021-08-21,0,12,2022-06-08,"$405,00","$284,00","$3,00","$84,00","$4,00","$7,00","$23,00",50,Adulto,1,"$67,50","$15,00",1402,4,Q4,2,Q1,3,Q3,CLIENTES FIEIS
8164,1978,Posgrado,Casado,82170,0,0,2021-11-25,0,12,2022-12-22,"$1.908,00","$1.023,00","$93,00","$651,00","$49,00","$55,00","$37,00",46,Adulto,0,"$318,00","$74,00",1205,4,Q4,5,Q1,5,Q5,CAMPEÕES
4580,1969,Grado o superior,Casado,75759,0,0,2021-10-25,1,18,2022-08-03,"$2.486,00","$1.394,00","$22,00","$708,00","$89,00","$91,00","$182,00",55,Adulto,0,"$414,33","$136,50",1346,5,Q5,3,Q1,5,Q5,CLIENTES FIEIS
9305,1976,Secundaria,Soltero,79689,0,0,2021-05-12,0,17,2022-03-16,"$1.315,00","$311,00","$26,00","$640,00","$180,00","$37,00","$121,00",48,Adulto,0,"$219,17","$150,50",1486,5,Q5,1,Q1,5,Q5,EM RISCO
453,1956,Posgrado,Viuda/Viudo,35340,1,1,2022-06-29,0,5,2022-12-29,"$45,00","$27,00","$0,00","$12,00","$0,00","$1,00","$5,00",68,Idoso,2,"$7,50","$3,00",1198,2,Q1,5,Q1,1,Q1,LEALDADE POTENCIAL
8545,1954,Grado o superior,Divorciado,85683,0,0,2022-03-21,1,12,2022-12-30,"$1.789,00","$1.296,00","$17,00","$311,00","$45,00","$69,00","$51,00",70,Idoso,0,"$298,17","$60,00",1197,4,Q4,5,Q1,5,Q5,CAMPEÕES
9850,1972,Secundaria,Casado,24884,1,0,2020-11-29,0,3,2022-03-08,"$19,00","$3,00","$6,00","$7,00","$0,00","$0,00","$3,00",52,Adulto,1,"$3,17","$3,00",1494,1,Q1,1,Q1,1,Q1,HIBERNANDO
7378,1981,Posgrado,Unión de hecho,42021,1,0,2020-08-31,0,16,2022-07-03,"$573,00","$393,00","$5,00","$136,00","$7,00","$5,00","$27,00",43,Adulto,1,"$95,50","$17,00",1377,5,Q5,2,Q1,3,Q3,CLIENTES FIEIS
7646,1989,Grado o superior,Soltero,64449,1,0,2022-02-18,0,17,2022-12-18,"$805,00","$218,00","$63,00","$282,00","$137,00","$35,00","$70,00",35,Adulto,1,"$134,17","$103,50",1209,5,Q5,5,Q1,4,Q4,CAMPEÕES
1640,1954,Grado o superior,Divorciado,64587,1,1,2022-06-22,0,5,2022-12-26,"$108,00","$66,00","$0,00","$16,00","$0,00","$6,00","$20,00",70,Idoso,2,"$18,00","$11,00",1201,2,Q1,5,Q1,2,Q2,LEALDADE POTENCIAL
5184,1995,Grado o superior,Soltero,34824,0,0,2022-03-26,0,3,2022-06-12,"$23,00","$4,00","$2,00","$11,00","$2,00","$0,00","$4,00",29,JOVEM,0,"$3,83","$3,00",1398,1,Q1,2,Q1,1,Q1,PRESTER A HIBERNAR
8492,1978,Grado o superior,Unión de hecho,75437,0,0,2021-11-09,0,18,2022-11-28,"$1.493,00","$795,00","$0,00","$545,00","$95,00","$58,00","$0,00",46,Adulto,0,"$248,83","$76,50",1229,5,Q5,5,Q1,5,Q5,CAMPEÕES
11188,1957,Grado o superior,Unión de hecho,26091,1,1,2022-02-25,0,5,2022-11-10,"$89,00","$15,00","$10,00","$19,00","$8,00","$17,00","$20,00",67,Idoso,2,"$14,83","$16,00",1247,2,Q1,4,Q1,2,Q2,LEALDADE POTENCIAL
1212,1973,Grado o superior,Casado,52845,1,0,2021-08-13,0,14,2022-08-16,"$936,00","$384,00","$25,00","$292,00","$130,00","$41,00","$64,00",51,Adulto,1,"$156,00","$97,00",1333,4,Q4,3,Q1,4,Q4,CLIENTES FIEIS
9097,1956,Grado o superior,Divorciado,46086,0,1,2021-11-03,0,11,2022-09-19,"$343,00","$244,00","$8,00","$32,00","$7,00","$2,00","$50,00",68,Idoso,1,"$57,17","$20,00",1299,4,Q3,3,Q1,3,Q3,CLIENTES FIEIS
10473,1956,Posgrado,Viuda/Viudo,78028,0,1,2020-09-10,1,15,2022-02-17,"$528,00","$158,00","$19,00","$288,00","$25,00","$0,00","$38,00",68,Idoso,1,"$88,00","$31,50",1513,5,Q4,1,Q1,3,Q3,EM RISCO
7962,1987,Posgrado,Soltero,95169,0,0,2021-10-09,1,8,2022-11-01,"$1.901,00","$1.285,00","$21,00","$449,00","$106,00","$20,00","$20,00",37,Adulto,0,"$316,83","$63,50",1256,3,Q3,4,Q1,5,Q5,CAMPEÕES
9984,1981,Secundaria,Casado,56337,1,1,2021-03-27,1,12,2022-05-11,"$724,00","$349,00","$16,00","$144,00","$28,00","$5,00","$182,00",43,Adulto,2,"$120,67","$86,00",1430,4,Q4,2,Q1,4,Q4,CLIENTES FIEIS
5527,1987,Grado o superior,Unión de hecho,22434,1,0,2021-02-13,0,5,2021-06-13,"$58,00","$4,00","$12,00","$11,00","$3,00","$13,00","$15,00",37,Adulto,1,"$9,67","$11,50",1762,2,Q1,1,Q1,2,Q2,EM RISCO
6374,1954,Posgrado,Casado,36930,0,1,2021-05-17,0,9,2022-06-13,"$297,00","$223,00","$2,00","$31,00","$0,00","$2,00","$39,00",70,Idoso,1,"$49,50","$16,50",1397,3,Q3,2,Q1,3,Q3,CLIENTES FIEIS
7453,1954,Grado o superior,Soltero,36130,0,1,2021-02-02,1,7,2022-04-15,"$488,00","$157,00","$43,00","$127,00","$68,00","$56,00","$37,00",70,Idoso,1,"$81,33","$62,00",1456,3,Q2,2,Q1,3,Q3,CLIENTES FIEIS
8952,1953,Posgrado,Casado,65569,0,1,2020-11-05,0,16,2022-10-04,"$859,00","$397,00","$46,00","$288,00","$20,00","$38,00","$70,00",71,Idoso,1,"$143,17","$58,00",1284,5,Q5,4,Q1,4,Q4,CAMPEÕES
241,1952,Grado o superior,Unión de hecho,83844,0,0,2021-05-12,0,15,2022-12-08,"$1.574,00","$901,00","$31,00","$345,00","$75,00","$31,00","$191,00",72,Idoso,0,"$262,33","$133,00",1219,5,Q4,5,Q1,5,Q5,CAMPEÕES
8975,1968,Grado o superior,Casado,19514,1,1,2022-01-26,0,5,2022-10-18,"$69,00","$14,00","$3,00","$21,00","$2,00","$1,00","$28,00",56,Adulto,2,"$11,50","$8,50",1270,2,Q1,4,Q1,2,Q2,LEALDADE POTENCIAL
6119,1963,Posgrado,Soltero,36736,1,1,2021-05-10,0,3,2021-06-11,"$17,00","$10,00","$0,00","$3,00","$0,00","$0,00","$4,00",61,Adulto,2,"$2,83","$1,50",1764,1,Q1,1,Q1,1,Q1,HIBERNANDO
5236,1979,Grado o superior,Unión de hecho,77568,0,1,2020-08-25,0,18,2022-11-01,"$2.194,00","$1.230,00","$0,00","$396,00","$232,00","$178,00","$158,00",45,Adulto,1,"$365,67","$205,00",1256,5,Q5,4,Q1,5,Q5,CAMPEÕES
